Model started with the following parameters: 
{'mode': 0, 'dataset': 'referit', 'restore': None, 'suffix': 'basic-random-k-3', 'develop': True, 'device': 'cuda', 'batch_size': 64, 'num_workers': 1, 'prefetch_factor': 1, 'load_subset': None, 'load_first': False, 'load_first_img': False, 'learning_rate': 0.001, 'grad_clipping': 1, 'scheduler_gamma': 0.9, 'n_epochs': 15, 'align_loss': 'kl-sem', 'align_loss_kl_threshold': 0.5, 'regression_loss': 'iou_c-sem', 'dropout_ratio': 0.3, 'loss_weight_pred': 1, 'loss_weight_reg': 1, 'loss_weight_entities': 0.001, 'n_falsy': 3, 'n_truthy': 3, 'get_similar_positive': 'random', 'get_similar_negative': 'random', 'embeddings_text': 'glove', 'embeddings_freeze': True, 'lstm_dim': 500, 'lstm_num_layers': 1, 'fusion_dim': 2053, 'text_emb_size': 300, 'yago_emb_size': 100, 'yago_fusion_size': 300, 'yago_n_entities': 2, 'semantic_space_size': 500, 'folder_img': '/aulahomes2/2/2019/lparolar/Thesis/VTKEL-solver-at-labinf05/data/refer', 'folder_results': '/home/2/2019/lparolar/Thesis/results/referit', 'folder_data': '/aulahomes2/2/2019/lparolar/Thesis/VTKEL-solver-at-labinf05/data/referit_raw/preprocessed', 'folder_idx_train': '/aulahomes2/2/2019/lparolar/Thesis/VTKEL-solver-at-labinf05/data/referit_raw/train.txt', 'folder_idx_valid': '/aulahomes2/2/2019/lparolar/Thesis/VTKEL-solver-at-labinf05/data/referit_raw/val.txt', 'folder_idx_test': '/aulahomes2/2/2019/lparolar/Thesis/VTKEL-solver-at-labinf05/data/referit_raw/test.txt'}
Loading training dataset.
Loading validation dataset.
Loading test dataset.
------------- START MODEL TRAINING
----- Epoch: 1
Train 898/920, loss: -0.303875, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.3586, pacc: 43.5092 | ETA: 00:00:22.
Train 899/920, loss: -0.303853, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.3652, pacc: 43.5213 | ETA: 00:00:00.
Train 900/920, loss: -0.303892, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.3617, pacc: 43.5213 | ETA: 00:00:20.
Train 901/920, loss: -0.303848, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.3603, pacc: 43.5125 | ETA: 00:00:19.
Train 902/920, loss: -0.303785, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.3571, pacc: 43.5216 | ETA: 00:00:00.
Train 903/920, loss: -0.303808, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.3554, pacc: 43.5270 | ETA: 00:00:00.
Train 904/920, loss: -0.303825, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.3518, pacc: 43.5186 | ETA: 00:00:16.
Train 905/920, loss: -0.303849, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.3521, pacc: 43.5176 | ETA: 00:00:00.
Train 906/920, loss: -0.303775, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.3471, pacc: 43.5237 | ETA: 00:00:14.
Train 907/920, loss: -0.303774, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.3477, pacc: 43.5195 | ETA: 00:00:00.
Train 908/920, loss: -0.303823, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.3498, pacc: 43.5239 | ETA: 00:00:12.
Train 909/920, loss: -0.303849, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.3481, pacc: 43.5292 | ETA: 00:00:11.
Train 910/920, loss: -0.303829, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.3487, pacc: 43.5231 | ETA: 00:00:10.
Train 911/920, loss: -0.303865, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.3435, pacc: 43.5249 | ETA: 00:00:00.
Train 912/920, loss: -0.303879, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.3403, pacc: 43.5236 | ETA: 00:00:00.
Train 913/920, loss: -0.303839, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.3389, pacc: 43.5261 | ETA: 00:00:07.
Train 914/920, loss: -0.303793, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.3355, pacc: 43.5261 | ETA: 00:00:06.
Train 915/920, loss: -0.303836, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.3374, pacc: 43.5385 | ETA: 00:00:05.
Train 916/920, loss: -0.303853, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.3446, pacc: 43.5420 | ETA: 00:00:00.
Train 917/920, loss: -0.303831, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.3491, pacc: 43.5443 | ETA: 00:00:03.
Train 918/920, loss: -0.303845, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.3460, pacc: 43.5475 | ETA: 00:00:02.
Train 919/920, loss: -0.303851, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.3538, pacc: 43.5481 | ETA: 00:00:00.
Train 920/920, loss: -0.303854, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.3540, pacc: 43.5479 | ETA: 00:00:00.
--- Training completed.   Loss: -0.303854, Reg_loss: 0.000000, Pred_loss: 0.000000, Accuracy: 6.3540, PAccuracy: 43.5479 .
Valid 1/99, loss: -0.338855, reg_loss: 0.000000, pred_loss: 0.000000, acc: 4.8387, pacc: 37.0968 | ETA: 00:00:00.
Valid 2/99, loss: -0.347053, reg_loss: 0.000000, pred_loss: 0.000000, acc: 5.0056, pacc: 46.9967 | ETA: 00:01:37.
Valid 3/99, loss: -0.337422, reg_loss: 0.000000, pred_loss: 0.000000, acc: 4.9499, pacc: 48.5354 | ETA: 00:01:36.
Valid 4/99, loss: -0.315067, reg_loss: 0.000000, pred_loss: 0.000000, acc: 5.6966, pacc: 49.4968 | ETA: 00:01:35.
Valid 5/99, loss: -0.314563, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.5573, pacc: 50.5974 | ETA: 00:00:00.
Valid 6/99, loss: -0.307487, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.5755, pacc: 51.0534 | ETA: 00:01:33.
Valid 7/99, loss: -0.317799, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.1204, pacc: 50.5397 | ETA: 00:00:00.
Valid 8/99, loss: -0.314413, reg_loss: 0.000000, pred_loss: 0.000000, acc: 5.9909, pacc: 50.5782 | ETA: 00:00:00.
Valid 9/99, loss: -0.313356, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.2512, pacc: 49.7732 | ETA: 00:00:00.
Valid 10/99, loss: -0.313571, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.1179, pacc: 48.7303 | ETA: 00:02:58.
Valid 11/99, loss: -0.310709, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.1887, pacc: 48.2188 | ETA: 00:00:00.
Valid 12/99, loss: -0.316670, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.3343, pacc: 48.1688 | ETA: 00:00:00.
Valid 13/99, loss: -0.313650, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.1035, pacc: 47.2840 | ETA: 00:00:00.
Valid 14/99, loss: -0.314399, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.2344, pacc: 47.1946 | ETA: 00:00:00.
Valid 15/99, loss: -0.309779, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.2708, pacc: 46.8731 | ETA: 00:00:00.
Valid 16/99, loss: -0.310358, reg_loss: 0.000000, pred_loss: 0.000000, acc: 5.9848, pacc: 46.6978 | ETA: 00:00:00.
Valid 17/99, loss: -0.306313, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.3427, pacc: 46.5878 | ETA: 00:00:00.
Valid 18/99, loss: -0.304519, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.2591, pacc: 46.4189 | ETA: 00:00:00.
Valid 19/99, loss: -0.298439, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.1973, pacc: 45.9384 | ETA: 00:02:40.
Valid 20/99, loss: -0.297800, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.1333, pacc: 46.1005 | ETA: 00:00:00.
Valid 21/99, loss: -0.299477, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.3097, pacc: 46.3252 | ETA: 00:00:00.
Valid 22/99, loss: -0.299065, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.3070, pacc: 46.4922 | ETA: 00:01:17.
Valid 23/99, loss: -0.301625, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.3226, pacc: 46.5723 | ETA: 00:00:00.
Valid 24/99, loss: -0.301092, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.4064, pacc: 46.6456 | ETA: 00:00:00.
Valid 25/99, loss: -0.301229, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.7308, pacc: 46.4572 | ETA: 00:02:28.
Valid 26/99, loss: -0.301330, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.7871, pacc: 46.6881 | ETA: 00:00:00.
Valid 27/99, loss: -0.304134, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.7121, pacc: 46.8401 | ETA: 00:00:00.
Valid 28/99, loss: -0.302868, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.7604, pacc: 46.6650 | ETA: 00:01:11.
Valid 29/99, loss: -0.301991, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.9105, pacc: 46.6979 | ETA: 00:00:00.
Valid 30/99, loss: -0.303982, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.1719, pacc: 47.0538 | ETA: 00:00:00.
Valid 31/99, loss: -0.303253, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.0481, pacc: 46.6112 | ETA: 00:00:00.
Valid 32/99, loss: -0.302926, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.3401, pacc: 47.2038 | ETA: 00:01:07.
Valid 33/99, loss: -0.304155, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.3164, pacc: 47.3134 | ETA: 00:00:00.
Valid 34/99, loss: -0.304846, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.3463, pacc: 47.2454 | ETA: 00:00:00.
Valid 35/99, loss: -0.303681, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.5723, pacc: 47.4451 | ETA: 00:00:00.
Valid 36/99, loss: -0.303969, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.5032, pacc: 47.4455 | ETA: 00:00:00.
Valid 37/99, loss: -0.303608, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.4333, pacc: 47.4924 | ETA: 00:00:00.
Valid 38/99, loss: -0.304684, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.3693, pacc: 47.2952 | ETA: 00:00:00.
Valid 39/99, loss: -0.303261, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.5586, pacc: 47.4696 | ETA: 00:00:00.
Valid 40/99, loss: -0.301582, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.7934, pacc: 47.5117 | ETA: 00:00:00.
Valid 41/99, loss: -0.301117, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.6426, pacc: 47.4937 | ETA: 00:00:00.
Valid 42/99, loss: -0.300593, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.6558, pacc: 47.3777 | ETA: 00:00:57.
Valid 43/99, loss: -0.302497, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.6254, pacc: 47.6048 | ETA: 00:00:56.
Valid 44/99, loss: -0.302223, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.6012, pacc: 47.3053 | ETA: 00:00:00.
Valid 45/99, loss: -0.301807, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.5492, pacc: 47.2288 | ETA: 00:00:00.
Valid 46/99, loss: -0.303971, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.6229, pacc: 47.2211 | ETA: 00:00:00.
Valid 47/99, loss: -0.304843, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.5980, pacc: 47.2802 | ETA: 00:00:00.
Valid 48/99, loss: -0.305474, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.5438, pacc: 47.1632 | ETA: 00:00:00.
Valid 49/99, loss: -0.304352, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.4902, pacc: 46.9368 | ETA: 00:00:50.
Valid 50/99, loss: -0.304484, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.4039, pacc: 46.8552 | ETA: 00:00:00.
Valid 51/99, loss: -0.303615, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.4195, pacc: 46.9650 | ETA: 00:00:00.
Valid 52/99, loss: -0.303049, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.6027, pacc: 47.1375 | ETA: 00:00:47.
Valid 53/99, loss: -0.303911, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.5491, pacc: 47.0268 | ETA: 00:00:00.
Valid 54/99, loss: -0.302603, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.5349, pacc: 47.0034 | ETA: 00:00:00.
Valid 55/99, loss: -0.301747, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.6403, pacc: 47.1185 | ETA: 00:00:00.
Valid 56/99, loss: -0.301246, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.7919, pacc: 47.2563 | ETA: 00:00:00.
Valid 57/99, loss: -0.300872, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.7429, pacc: 47.1583 | ETA: 00:00:00.
Valid 58/99, loss: -0.301090, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.8284, pacc: 47.1936 | ETA: 00:00:00.
Valid 59/99, loss: -0.301855, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.7819, pacc: 47.2268 | ETA: 00:00:00.
Valid 60/99, loss: -0.301943, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.8161, pacc: 47.2867 | ETA: 00:00:00.
Valid 61/99, loss: -0.301210, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.8466, pacc: 47.2783 | ETA: 00:00:00.
Valid 62/99, loss: -0.302151, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.8007, pacc: 47.4297 | ETA: 00:00:00.
Valid 63/99, loss: -0.301897, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.9073, pacc: 47.5985 | ETA: 00:00:00.
Valid 64/99, loss: -0.301290, reg_loss: 0.000000, pred_loss: 0.000000, acc: 8.0143, pacc: 47.7513 | ETA: 00:00:00.
Valid 65/99, loss: -0.300981, reg_loss: 0.000000, pred_loss: 0.000000, acc: 8.0131, pacc: 47.7981 | ETA: 00:00:00.
Valid 66/99, loss: -0.300107, reg_loss: 0.000000, pred_loss: 0.000000, acc: 8.0179, pacc: 47.7557 | ETA: 00:00:00.
Valid 67/99, loss: -0.300549, reg_loss: 0.000000, pred_loss: 0.000000, acc: 8.0753, pacc: 47.7006 | ETA: 00:00:32.
Valid 68/99, loss: -0.300917, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.9566, pacc: 47.6260 | ETA: 00:00:00.
Valid 69/99, loss: -0.301186, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.9886, pacc: 47.5007 | ETA: 00:00:30.
Valid 70/99, loss: -0.301346, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.9460, pacc: 47.4650 | ETA: 00:00:00.
Valid 71/99, loss: -0.301484, reg_loss: 0.000000, pred_loss: 0.000000, acc: 8.0649, pacc: 47.7200 | ETA: 00:00:00.
Valid 72/99, loss: -0.301617, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.9963, pacc: 47.6432 | ETA: 00:00:00.
Valid 73/99, loss: -0.301768, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.9089, pacc: 47.4766 | ETA: 00:00:26.
Valid 74/99, loss: -0.302401, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.9764, pacc: 47.5761 | ETA: 00:00:00.
Valid 75/99, loss: -0.301747, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.9604, pacc: 47.6423 | ETA: 00:00:00.
Valid 76/99, loss: -0.302275, reg_loss: 0.000000, pred_loss: 0.000000, acc: 8.0067, pacc: 47.7489 | ETA: 00:00:00.
Valid 77/99, loss: -0.301930, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.9645, pacc: 47.6853 | ETA: 00:00:00.
Valid 78/99, loss: -0.301576, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.9255, pacc: 47.7886 | ETA: 00:00:00.
Valid 79/99, loss: -0.302141, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.8449, pacc: 47.6188 | ETA: 00:00:00.
Valid 80/99, loss: -0.301781, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.8302, pacc: 47.6485 | ETA: 00:00:19.
Valid 81/99, loss: -0.301206, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.8202, pacc: 47.5801 | ETA: 00:00:18.
Valid 82/99, loss: -0.300575, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.8488, pacc: 47.5579 | ETA: 00:00:00.
Valid 83/99, loss: -0.300844, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.8346, pacc: 47.4669 | ETA: 00:00:16.
Valid 84/99, loss: -0.300960, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.7989, pacc: 47.4586 | ETA: 00:00:15.
Valid 85/99, loss: -0.300936, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.7451, pacc: 47.3937 | ETA: 00:00:00.
Valid 86/99, loss: -0.300893, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.7104, pacc: 47.4147 | ETA: 00:00:00.
Valid 87/99, loss: -0.301287, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.7176, pacc: 47.4445 | ETA: 00:00:00.
Valid 88/99, loss: -0.300781, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.6705, pacc: 47.4532 | ETA: 00:00:00.
Valid 89/99, loss: -0.300477, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.7132, pacc: 47.5463 | ETA: 00:00:00.
Valid 90/99, loss: -0.300759, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.7201, pacc: 47.5921 | ETA: 00:00:09.
Valid 91/99, loss: -0.300955, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.7239, pacc: 47.5476 | ETA: 00:00:00.
Valid 92/99, loss: -0.300834, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.7627, pacc: 47.5042 | ETA: 00:00:00.
Valid 93/99, loss: -0.301526, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.7163, pacc: 47.4939 | ETA: 00:00:00.
Valid 94/99, loss: -0.301929, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.7259, pacc: 47.4472 | ETA: 00:00:05.
Valid 95/99, loss: -0.302047, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.7147, pacc: 47.4741 | ETA: 00:00:00.
Valid 96/99, loss: -0.302443, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.6523, pacc: 47.4465 | ETA: 00:00:00.
Valid 97/99, loss: -0.302461, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.5912, pacc: 47.2595 | ETA: 00:00:02.
Valid 98/99, loss: -0.302117, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.5974, pacc: 47.2624 | ETA: 00:00:00.
Valid 99/99, loss: -0.302154, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.6239, pacc: 47.2888 | ETA: 00:00:00.
--- Validation completed.   Loss: -0.302154, Reg_loss: 0.000000, Pred_loss: 0.000000, Accuracy: 7.6239, PAccuracy: 47.2888 .
Saving model: /home/2/2019/lparolar/Thesis/results/referit/model_basic-random-k-3_2.pth .
Saved model: /home/2/2019/lparolar/Thesis/results/referit/model_basic-random-k-3_2.pth .
Epoch 2 completed in 2 hours, 34 minute and 36 seconds .
----- Epoch: 3
Train 1/920, loss: -0.363422, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.3492, pacc: 44.4444 | ETA: 00:15:19.
Train 2/920, loss: -0.319501, reg_loss: 0.000000, pred_loss: 0.000000, acc: 4.8695, pacc: 44.2561 | ETA: 00:00:00.
Train 3/920, loss: -0.298729, reg_loss: 0.000000, pred_loss: 0.000000, acc: 4.9130, pacc: 43.9485 | ETA: 00:00:00.
Train 4/920, loss: -0.306083, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.2004, pacc: 45.4614 | ETA: 00:15:16.
Train 5/920, loss: -0.301068, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.4160, pacc: 44.5658 | ETA: 00:15:15.
Train 6/920, loss: -0.294499, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.4396, pacc: 44.7885 | ETA: 00:15:14.
Train 7/920, loss: -0.300397, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.6534, pacc: 44.7393 | ETA: 00:00:00.
Train 8/920, loss: -0.299038, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.0930, pacc: 44.8672 | ETA: 00:00:00.
Train 9/920, loss: -0.295602, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.7385, pacc: 45.0791 | ETA: 00:15:11.
Train 10/920, loss: -0.304785, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.5996, pacc: 44.6982 | ETA: 00:15:10.
Train 11/920, loss: -0.301414, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.0554, pacc: 45.1802 | ETA: 00:00:00.
Train 12/920, loss: -0.300919, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.3149, pacc: 45.7937 | ETA: 00:00:00.
Train 13/920, loss: -0.302868, reg_loss: 0.000000, pred_loss: 0.000000, acc: 7.1433, pacc: 44.7483 | ETA: 00:00:00.
Train 14/920, loss: -0.304013, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.9732, pacc: 45.2935 | ETA: 00:00:00.
Train 15/920, loss: -0.305774, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.8417, pacc: 45.1628 | ETA: 00:15:05.
Train 16/920, loss: -0.304685, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.6259, pacc: 45.0944 | ETA: 00:00:00.
Train 17/920, loss: -0.305066, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.6219, pacc: 44.9490 | ETA: 00:15:03.
Train 18/920, loss: -0.306555, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.4362, pacc: 45.0019 | ETA: 00:15:02.
Train 19/920, loss: -0.305636, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.5360, pacc: 44.8264 | ETA: 00:15:01.
Train 20/920, loss: -0.302656, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.7010, pacc: 44.7162 | ETA: 00:00:00.
Train 21/920, loss: -0.299035, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.8745, pacc: 45.2962 | ETA: 00:00:00.
Train 22/920, loss: -0.299064, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.7893, pacc: 45.6615 | ETA: 00:00:00.
Train 23/920, loss: -0.299397, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.6441, pacc: 45.7002 | ETA: 00:14:57.
Train 24/920, loss: -0.298071, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.5061, pacc: 45.9488 | ETA: 00:29:52.
Train 25/920, loss: -0.298582, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.5907, pacc: 45.4212 | ETA: 00:14:55.
Train 26/920, loss: -0.299867, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.6869, pacc: 45.1428 | ETA: 00:00:00.
Train 27/920, loss: -0.300071, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.8574, pacc: 45.0837 | ETA: 00:00:00.
Train 28/920, loss: -0.300381, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.7825, pacc: 45.1743 | ETA: 00:00:00.
Train 29/920, loss: -0.304155, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.6581, pacc: 44.9302 | ETA: 00:00:00.
Train 30/920, loss: -0.304088, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.6584, pacc: 44.9325 | ETA: 00:14:50.
Train 31/920, loss: -0.303657, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.7662, pacc: 45.0422 | ETA: 00:14:49.
Train 32/920, loss: -0.304123, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.7631, pacc: 45.4055 | ETA: 00:00:00.
Train 33/920, loss: -0.304650, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.6575, pacc: 45.2715 | ETA: 00:14:47.
Train 34/920, loss: -0.302814, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.6545, pacc: 45.0972 | ETA: 00:00:00.
Train 35/920, loss: -0.302232, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.6581, pacc: 45.3583 | ETA: 00:14:45.
Train 36/920, loss: -0.302792, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.7818, pacc: 45.2888 | ETA: 00:14:44.
Train 37/920, loss: -0.303118, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.8201, pacc: 45.0395 | ETA: 00:00:00.
Train 38/920, loss: -0.301988, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.8160, pacc: 44.8631 | ETA: 00:14:42.
Train 39/920, loss: -0.302510, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.7674, pacc: 44.8477 | ETA: 00:00:00.
Train 40/920, loss: -0.302713, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.5982, pacc: 44.6942 | ETA: 00:14:40.
Train 41/920, loss: -0.303930, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.5159, pacc: 44.4696 | ETA: 00:00:00.
Train 42/920, loss: -0.303286, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.5222, pacc: 44.1775 | ETA: 00:14:38.
Train 43/920, loss: -0.304133, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.5206, pacc: 44.1629 | ETA: 00:14:37.
Train 44/920, loss: -0.305917, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.5167, pacc: 44.0250 | ETA: 00:14:36.
Train 45/920, loss: -0.305274, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.4868, pacc: 44.1195 | ETA: 00:00:00.
Train 46/920, loss: -0.305586, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.5912, pacc: 44.1772 | ETA: 00:00:00.
Train 47/920, loss: -0.306949, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.6198, pacc: 44.3179 | ETA: 00:00:00.
Train 48/920, loss: -0.306616, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.5166, pacc: 44.1585 | ETA: 00:14:32.
Train 49/920, loss: -0.305584, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.5175, pacc: 44.3948 | ETA: 00:14:31.
Train 50/920, loss: -0.304753, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.4210, pacc: 44.2188 | ETA: 00:14:30.
Train 51/920, loss: -0.305495, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.3932, pacc: 44.0707 | ETA: 00:14:29.
Train 52/920, loss: -0.305993, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.4305, pacc: 44.1207 | ETA: 00:14:28.
Train 53/920, loss: -0.305613, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.5487, pacc: 44.1268 | ETA: 00:00:00.
Train 54/920, loss: -0.306744, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.5469, pacc: 44.1459 | ETA: 00:28:52.
Train 55/920, loss: -0.306651, reg_loss: 0.000000, pred_loss: 0.000000, acc: 6.6039, pacc: 44.1644 | ETA: 00:14:25.
